project,revision_num,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,is_increased
egit,96238,0,0,1,0,0,1,1,1
egit,96245,1,0,1,0,1,0,1,0
egit,96297,1,0,0,0,0,0,1,0
egit,96463,1,0,0,1,0,0,1,0
egit,96465,1,0,0,1,0,0,1,0
egit,96482,1,0,0,0,0,0,1,0
egit,96525,0,0,0,0,0,1,1,1
egit,96542,1,0,0,0,0,0,1,0
egit,96547,1,0,0,0,0,0,1,0
egit,96590,0,0,0,1,0,0,1,0
egit,96647,0,0,0,0,0,0,0,0
egit,96673,0,0,0,1,0,0,1,0
egit,96736,1,0,0,0,0,0,1,0
egit,96742,0,0,0,0,0,1,1,0
egit,96904,0,1,1,0,0,1,1,0
egit,97116,0,1,1,0,0,0,1,0
egit,97137,0,1,1,0,0,0,1,0
egit,97141,1,0,1,0,0,0,1,0
egit,97142,1,0,1,0,0,0,1,0
egit,97645,0,1,0,0,1,0,1,0
egit,97646,1,0,0,0,0,0,1,0
egit,97665,1,0,0,0,0,0,1,0
egit,98597,0,0,1,0,1,1,1,0
egit,98599,0,0,1,0,0,1,1,0
egit,98616,0,0,0,0,0,1,1,0
egit,98844,1,0,0,0,0,0,1,0
egit,98851,1,0,0,0,0,0,1,0
egit,99314,0,1,1,0,1,1,1,0
egit,99548,0,0,0,0,0,1,1,0
egit,99598,0,0,0,0,0,0,0,0
egit,99636,0,1,0,0,0,0,1,0
egit,99649,0,0,0,0,0,0,0,0
egit,99658,1,0,1,0,0,0,1,0
egit,99659,1,0,1,0,0,0,1,0
egit,99660,1,0,1,0,0,0,1,0
egit,99661,1,1,1,0,0,0,1,0
egit,99666,0,0,0,0,0,0,0,0
egit,99933,0,0,0,0,0,1,1,0
egit,99994,1,0,1,0,0,0,1,0
egit,100003,1,1,1,0,0,0,1,0
egit,100045,0,1,0,0,1,1,1,1
egit,100339,0,1,0,0,0,1,1,1
egit,100465,0,0,0,0,0,1,1,0
egit,100552,1,0,0,0,0,0,1,0
egit,100677,0,0,0,0,0,0,0,1
egit,100738,0,0,1,0,1,1,1,1
egit,100897,1,0,0,0,0,0,1,0
egit,100962,0,0,0,0,0,1,1,0
egit,100965,0,0,0,0,0,1,1,0
egit,100966,0,0,0,0,0,1,1,0
egit,100980,1,0,0,0,0,0,1,0
egit,100996,0,0,0,0,0,1,1,0
egit,101078,0,1,1,0,0,0,1,0
egit,101257,0,0,0,0,0,0,0,0
egit,101281,1,0,0,0,0,0,1,0
egit,101335,0,1,0,0,0,0,1,0
egit,101750,1,0,0,0,0,0,1,0
egit,102295,0,1,1,0,0,0,1,0
egit,102296,0,0,1,0,0,0,1,0
egit,102411,1,0,0,0,0,0,1,0
egit,102412,1,0,0,0,0,0,1,1
egit,102413,1,0,0,0,0,0,1,0
egit,102414,0,1,0,0,1,1,1,0
egit,102415,1,1,0,0,0,0,1,0
egit,102424,1,1,0,0,0,0,1,0
egit,102471,0,1,1,0,0,0,1,0
egit,102881,0,0,0,1,0,0,1,0
egit,102892,1,0,0,0,0,0,1,0
egit,102942,1,0,0,0,0,0,1,0
egit,103103,0,1,1,0,0,1,1,0
egit,103334,0,0,0,0,0,0,0,0
egit,103350,0,0,0,0,0,1,1,1
egit,103424,0,0,1,0,0,1,1,0
egit,103730,0,0,0,0,0,1,1,0
egit,103983,0,0,0,0,0,0,0,0
egit,104059,0,0,0,0,0,1,1,0
egit,104168,0,0,1,0,0,1,1,0
egit,104223,0,1,1,0,0,1,1,1
egit,104272,1,0,0,0,0,0,1,0
egit,104274,1,0,0,0,0,0,1,0
egit,105309,0,0,0,0,0,1,1,1
egit,105317,1,0,0,0,0,0,1,0
egit,110356,0,0,1,0,0,1,1,1
egit,110482,1,0,1,0,0,0,1,0
egit,110613,1,0,0,0,0,0,1,0
egit,111869,0,0,0,0,0,0,0,0
egit,111892,0,0,0,0,0,1,1,1
egit,111897,0,0,0,0,0,1,1,0
jgit,3,0,0,0,0,0,0,0,1
jgit,4,1,0,0,0,0,0,1,0
jgit,5,1,0,0,0,0,0,1,0
jgit,6,1,0,1,0,0,0,1,0
jgit,8,1,0,1,0,0,0,1,0
jgit,9,1,0,1,0,0,0,1,0
jgit,10,1,0,1,0,0,0,1,0
jgit,14,1,0,0,0,0,0,1,0
jgit,18,0,0,0,0,0,0,0,0
jgit,19,1,0,0,0,1,0,1,0
jgit,20,1,0,0,0,0,0,1,1
jgit,21,1,0,0,1,0,0,1,0
jgit,22,1,0,0,0,0,0,1,1
jgit,32,0,0,0,0,0,0,0,1
jgit,33,0,0,0,0,0,0,0,0
jgit,34,1,0,0,0,0,0,1,0
jgit,35,1,0,0,0,0,0,1,0
jgit,36,1,0,0,0,1,0,1,1
jgit,37,0,1,0,0,0,0,1,0
jgit,39,0,0,0,0,0,0,0,0
jgit,41,0,1,0,0,1,0,1,1
jgit,43,0,1,0,0,0,0,1,0
jgit,44,0,1,0,0,0,0,1,1
jgit,45,0,1,0,1,0,0,1,0
jgit,46,0,1,0,0,0,0,1,0
jgit,48,0,1,0,0,0,0,1,1
jgit,49,0,1,0,0,0,0,1,0
jgit,50,0,1,0,0,1,0,1,1
jgit,53,0,0,0,0,0,0,0,0
jgit,67,0,0,0,0,0,0,0,0
jgit,73,0,0,0,0,0,0,0,0
jgit,86,0,0,0,1,1,0,1,0
jgit,87,0,1,0,0,0,1,1,0
jgit,96,0,0,0,0,0,0,0,0
jgit,101,1,0,0,0,0,0,1,1
jgit,113,0,0,0,1,0,0,1,0
jgit,115,0,1,0,1,0,0,1,0
jgit,132,0,1,0,0,0,0,1,1
jgit,140,0,1,0,0,1,0,1,1
jgit,146,0,0,0,0,0,0,0,0
jgit,147,0,0,0,0,0,0,0,0
jgit,149,0,1,0,1,0,0,1,0
jgit,151,1,1,0,0,0,0,1,1
jgit,152,1,1,0,0,0,0,1,0
jgit,153,0,0,0,0,0,0,0,0
jgit,155,0,0,0,0,0,0,0,0
jgit,164,1,0,0,0,0,0,1,0
jgit,176,1,0,0,0,1,0,1,1
jgit,177,0,0,0,0,0,0,0,0
jgit,178,0,1,0,0,0,0,1,1
jgit,179,1,1,0,1,1,0,1,1
jgit,180,1,0,0,0,0,0,1,0
jgit,181,1,0,0,1,0,0,1,0
jgit,183,0,0,0,0,0,0,0,0
jgit,185,0,1,0,1,0,0,1,0
jgit,194,0,1,0,0,1,0,1,1
jgit,195,0,1,0,0,0,0,1,1
jgit,196,1,1,0,1,0,0,1,0
jgit,210,0,0,0,0,0,0,0,0
jgit,211,0,0,0,1,0,0,1,0
jgit,228,1,0,0,0,0,0,1,0
jgit,233,0,0,0,0,1,0,1,0
jgit,234,1,0,0,0,0,0,1,0
jgit,239,0,0,0,0,0,0,0,0
jgit,241,0,0,0,0,0,0,0,0
jgit,242,0,0,0,0,0,0,0,0
jgit,243,0,0,0,0,0,0,0,0
jgit,244,0,1,0,0,1,0,1,1
jgit,250,0,0,0,0,0,0,0,0
jgit,252,1,0,0,0,0,0,1,0
jgit,255,0,0,0,0,0,0,0,0
jgit,256,0,0,0,0,0,0,0,0
jgit,259,0,0,0,0,0,0,0,0
jgit,260,0,0,0,0,0,0,0,0
jgit,262,0,0,1,0,0,0,1,0
jgit,263,0,0,1,0,0,0,1,1
jgit,266,0,0,0,1,0,0,1,0
jgit,280,0,1,0,0,0,0,1,0
jgit,282,0,1,0,0,0,0,1,0
jgit,286,0,0,0,0,0,0,0,0
jgit,287,0,1,1,0,0,0,1,0
jgit,288,0,1,1,0,0,0,1,0
jgit,289,0,1,1,0,0,0,1,0
jgit,290,0,1,1,0,0,0,1,0
jgit,291,0,1,1,0,0,0,1,0
jgit,292,0,1,1,0,0,0,1,0
jgit,293,0,1,1,0,1,0,1,1
jgit,294,0,0,0,0,0,0,0,0
jgit,299,0,0,0,0,0,0,0,0
jgit,300,0,0,1,0,0,0,1,0
jgit,301,0,0,1,0,0,0,1,0
jgit,304,0,0,1,0,0,0,1,0
jgit,305,0,0,1,0,0,0,1,0
jgit,306,0,0,1,0,0,0,1,0
jgit,307,0,0,1,0,0,0,1,0
jgit,315,0,1,0,0,1,0,1,1
jgit,320,0,1,0,0,0,1,1,1
jgit,337,1,0,1,0,0,0,1,1
jgit,339,1,0,1,0,0,0,1,0
jgit,340,1,0,1,0,0,0,1,0
jgit,341,1,0,1,0,0,0,1,0
jgit,343,0,0,0,1,0,0,1,0
jgit,345,1,0,0,0,0,0,1,0
jgit,354,0,1,0,0,0,0,1,1
jgit,388,1,0,1,0,0,0,1,0
jgit,396,0,0,0,0,0,0,0,0
jgit,523,0,1,0,0,1,0,1,1
jgit,528,0,0,0,0,0,0,0,0
jgit,538,0,0,0,0,0,0,0,0
jgit,550,0,0,0,0,0,0,0,0
jgit,551,0,1,0,0,1,0,1,0
jgit,552,0,0,0,0,0,0,0,1
jgit,559,0,0,0,0,0,0,0,0
jgit,568,0,0,0,0,0,0,0,0
jgit,569,0,0,0,0,0,0,0,0
jgit,570,0,0,0,0,0,0,0,0
jgit,571,0,0,0,0,0,0,0,0
jgit,572,0,0,0,0,0,0,0,0
jgit,573,0,0,0,0,0,0,0,0
jgit,574,0,0,0,0,0,0,0,0
jgit,575,0,0,0,0,0,0,0,0
jgit,584,1,0,0,0,1,0,1,0
jgit,588,0,0,0,0,0,0,0,0
jgit,591,0,1,0,0,1,1,1,1
jgit,594,0,0,0,0,0,0,0,0
jgit,598,0,1,0,0,1,0,1,1
jgit,603,0,0,0,0,0,0,0,0
jgit,610,0,0,0,0,0,0,0,0
jgit,620,0,0,0,0,0,0,0,0
jgit,630,0,0,0,0,0,0,0,1
jgit,635,0,0,0,0,0,0,0,0
jgit,643,0,0,0,0,0,0,0,0
jgit,667,0,0,0,0,0,1,1,0
jgit,683,0,1,0,0,1,0,1,1
jgit,689,0,0,0,0,0,0,0,0
jgit,705,0,0,0,0,1,0,1,1
jgit,706,0,0,0,0,0,0,0,0
jgit,708,0,0,0,0,0,0,0,0
jgit,709,0,0,0,0,0,0,0,0
jgit,710,0,0,0,0,0,0,0,0
jgit,721,0,1,0,0,0,1,1,1
jgit,723,0,1,0,0,1,0,1,1
jgit,729,0,0,0,0,0,0,0,0
jgit,759,0,0,0,0,0,0,0,0
jgit,766,1,0,0,1,0,0,1,0
jgit,767,1,0,0,0,0,0,1,0
jgit,771,1,0,0,0,0,0,1,0
jgit,772,1,0,0,0,0,0,1,0
jgit,792,0,0,0,0,0,1,1,0
jgit,803,0,0,0,1,0,0,1,0
jgit,825,0,1,0,0,1,1,1,1
jgit,828,0,0,0,0,0,0,0,0
jgit,835,0,0,0,0,0,0,0,0
jgit,836,0,1,0,0,0,0,1,0
jgit,846,0,0,0,0,0,0,0,0
jgit,847,0,0,0,0,0,0,0,0
jgit,848,0,0,0,0,0,0,0,0
jgit,849,0,0,0,0,0,0,0,0
jgit,851,0,0,0,0,0,0,0,0
jgit,852,0,0,0,0,0,0,0,0
jgit,853,0,0,0,0,0,0,0,0
jgit,854,0,0,0,1,0,0,1,0
jgit,856,0,0,0,0,0,0,0,0
jgit,857,0,1,0,0,0,0,1,0
jgit,858,0,1,1,0,0,0,1,0
jgit,859,0,1,1,0,1,0,1,0
jgit,860,0,1,1,0,0,0,1,0
jgit,880,0,0,0,1,0,0,1,0
jgit,885,0,0,1,0,0,0,1,0
jgit,890,0,1,1,0,1,0,1,1
jgit,912,0,0,0,0,0,0,0,0
jgit,914,0,1,1,0,0,0,1,0
jgit,915,0,1,1,0,1,0,1,0
jgit,916,0,1,1,0,0,0,1,0
jgit,917,0,1,0,0,0,0,1,0
jgit,918,0,0,0,0,0,0,0,0
jgit,922,0,0,0,0,0,0,0,0
jgit,923,0,0,0,0,0,0,0,0
jgit,924,0,0,0,0,0,0,0,0
jgit,933,0,0,1,0,0,0,1,0
jgit,934,0,0,1,0,0,0,1,0
jgit,935,0,0,1,0,0,0,1,0
jgit,937,0,1,0,0,0,0,1,0
jgit,944,0,0,1,0,0,0,1,0
jgit,945,0,0,1,0,0,0,1,0
jgit,946,0,0,1,0,0,0,1,0
jgit,947,0,0,1,0,0,0,1,0
jgit,950,0,0,1,0,0,0,1,0
jgit,952,0,0,1,0,0,0,1,0
jgit,955,0,0,1,0,0,0,1,0
jgit,957,0,0,1,0,0,0,1,0
jgit,958,0,0,1,0,0,0,1,0
jgit,959,0,0,1,0,1,0,1,1
jgit,960,0,0,1,0,0,0,1,0
jgit,961,0,0,1,0,1,0,1,0
jgit,962,0,0,1,0,0,0,1,0
jgit,963,0,0,1,0,0,0,1,0
jgit,964,0,0,1,0,0,0,1,0
jgit,965,0,0,1,0,0,0,1,0
jgit,966,0,0,1,0,0,0,1,0
jgit,967,0,0,1,0,1,0,1,1
jgit,968,0,0,1,0,1,0,1,0
jgit,969,0,0,1,0,0,0,1,0
jgit,970,0,0,1,0,0,0,1,1
jgit,971,0,0,1,0,0,0,1,1
jgit,972,0,0,1,0,0,0,1,0
jgit,973,0,0,1,0,1,0,1,0
jgit,974,0,0,1,0,0,0,1,1
jgit,979,0,0,0,0,1,0,1,0
jgit,983,0,0,1,0,0,0,1,0
jgit,984,0,0,1,0,0,0,1,0
jgit,985,0,0,1,0,0,0,1,0
jgit,986,0,0,1,1,0,0,1,0
jgit,987,0,0,1,0,0,0,1,0
jgit,988,0,0,1,0,0,0,1,0
jgit,989,0,0,1,0,0,0,1,0
jgit,990,0,0,1,0,0,0,1,0
jgit,991,0,0,1,0,0,0,1,0
jgit,992,0,0,1,0,0,0,1,0
jgit,993,0,0,1,0,0,0,1,0
jgit,994,0,0,1,0,0,0,1,0
jgit,995,0,0,1,1,0,0,1,0
jgit,996,0,0,1,0,0,0,1,1
jgit,997,0,0,1,0,0,0,1,0
jgit,1001,0,0,0,0,0,0,0,0
jgit,1002,0,0,1,0,0,0,1,0
jgit,1003,0,0,1,0,0,0,1,0
jgit,1004,0,0,1,0,0,0,1,0
jgit,1013,0,0,1,0,0,0,1,0
jgit,1014,0,0,1,0,0,0,1,0
jgit,1015,0,0,0,0,0,0,0,1
jgit,1022,0,0,1,0,0,0,1,0
jgit,1023,0,0,1,0,0,0,1,0
jgit,1024,0,0,1,0,0,0,1,0
jgit,1025,0,0,1,0,0,0,1,0
jgit,1026,0,0,1,0,0,0,1,0
jgit,1029,0,1,0,0,0,0,1,1
jgit,1032,0,0,1,0,1,0,1,0
jgit,1033,1,0,0,0,0,0,1,0
jgit,1034,1,0,0,0,0,0,1,0
jgit,1035,0,0,1,0,1,0,1,1
jgit,1036,0,1,0,0,1,0,1,0
jgit,1041,0,0,1,0,0,0,1,0
jgit,1042,0,0,1,0,0,0,1,0
jgit,1044,0,0,1,0,0,0,1,0
jgit,1045,0,0,1,0,0,0,1,0
jgit,1046,0,0,1,0,0,0,1,0
jgit,1048,0,0,0,0,1,0,1,1
jgit,1049,0,1,0,0,0,0,1,1
jgit,1050,1,0,0,0,0,0,1,1
jgit,1051,1,0,0,0,0,0,1,0
jgit,1052,1,0,0,0,0,0,1,0
jgit,1053,1,0,0,0,0,0,1,0
jgit,1054,0,0,0,0,0,0,0,0
jgit,1055,1,0,0,0,0,0,1,0
jgit,1056,0,0,0,0,0,1,1,0
jgit,1072,1,0,1,0,0,0,1,0
jgit,1073,1,0,1,0,0,0,1,0
jgit,1077,0,0,0,0,0,0,0,0
jgit,1081,0,0,0,0,0,0,0,0
jgit,1083,0,1,0,0,0,0,1,0
jgit,1085,0,1,0,0,1,0,1,0
jgit,1091,0,0,0,0,0,0,0,1
jgit,1092,0,0,0,0,0,0,0,1
jgit,1093,0,0,0,0,0,0,0,0
jgit,1095,0,0,0,0,0,0,0,0
jgit,1096,0,0,0,1,0,0,1,0
jgit,1100,1,0,0,0,0,0,1,0
jgit,1101,1,0,0,0,0,0,1,1
jgit,1102,1,0,0,0,0,0,1,1
jgit,1103,1,0,0,0,0,0,1,0
jgit,1104,1,0,0,0,0,0,1,0
jgit,1105,1,0,0,0,0,0,1,0
jgit,1106,1,0,0,0,0,0,1,0
jgit,1107,1,0,0,0,0,0,1,0
jgit,1108,1,0,0,0,0,0,1,0
jgit,1109,1,0,0,0,0,0,1,0
jgit,1110,1,0,0,0,0,0,1,0
jgit,1111,1,0,0,0,1,0,1,1
jgit,1112,1,0,0,0,0,0,1,0
jgit,1113,1,0,0,0,1,0,1,1
jgit,1114,1,0,0,0,0,0,1,1
jgit,1115,1,0,0,0,0,0,1,1
jgit,1116,1,0,0,0,0,0,1,0
jgit,1121,0,0,0,0,0,0,0,0
jgit,1122,0,0,0,0,0,0,0,0
jgit,1123,0,0,0,0,0,0,0,0
jgit,1125,0,0,0,0,0,1,1,0
jgit,1130,0,0,0,0,0,0,0,1
jgit,1134,0,0,0,0,0,0,0,0
jgit,1137,0,0,0,1,0,0,1,0
jgit,1141,0,0,1,0,0,0,1,0
jgit,1142,0,0,0,0,0,1,1,0
jgit,1147,0,1,0,0,0,0,1,1
jgit,1148,0,1,0,0,0,0,1,0
jgit,1150,1,0,0,0,0,0,1,0
jgit,1151,1,0,0,0,0,0,1,0
jgit,1152,0,1,0,0,0,0,1,1
jgit,1154,1,0,0,0,0,0,1,0
jgit,1155,1,0,0,0,0,0,1,0
jgit,1156,0,1,0,0,1,0,1,1
jgit,1161,0,1,0,0,0,0,1,1
jgit,1162,0,0,0,0,0,0,0,0
jgit,1163,0,0,0,0,0,0,0,1
jgit,1165,0,0,0,0,0,0,0,0
jgit,1166,0,0,0,0,0,0,0,0
jgit,1169,0,0,0,0,0,0,0,0
jgit,1170,0,1,0,0,0,0,1,1
jgit,1171,1,0,0,0,0,0,1,1
jgit,1172,0,1,0,0,0,0,1,1
jgit,1174,0,0,0,0,0,0,0,1
jgit,1178,0,0,1,0,0,0,1,0
jgit,1179,0,1,0,1,1,0,1,1
jgit,1186,1,0,0,0,0,0,1,0
jgit,1187,1,0,0,0,0,0,1,0
jgit,1188,0,0,0,0,1,0,1,1
jgit,1189,1,0,0,0,0,0,1,0
jgit,1190,1,0,0,0,0,0,1,1
jgit,1191,1,0,0,0,0,0,1,0
jgit,1192,0,0,0,0,0,0,0,0
jgit,1193,1,0,0,0,0,0,1,0
jgit,1195,1,0,0,0,0,0,1,0
jgit,1203,0,0,0,0,0,0,0,0
jgit,1212,0,0,0,0,0,0,0,0
jgit,1214,0,0,0,0,0,0,0,0
jgit,1215,0,0,0,1,0,0,1,0
jgit,1216,0,0,0,0,0,0,0,0
jgit,1217,0,0,0,0,0,0,0,0
jgit,1219,0,0,0,0,0,0,0,0
jgit,1220,1,0,0,0,0,0,1,0
jgit,1221,0,0,0,0,0,0,0,0
jgit,1222,1,1,0,0,1,0,1,1
jgit,1223,0,1,0,0,0,0,1,0
jgit,1224,0,1,0,0,0,0,1,0
jgit,1225,0,1,0,0,0,1,1,0
jgit,1226,0,1,0,0,1,1,1,1
jgit,1230,0,0,0,0,0,0,0,0
jgit,1231,0,0,0,0,0,0,0,0
jgit,1232,0,0,0,0,0,0,0,0
jgit,1233,0,1,0,0,0,0,1,1
jgit,1239,0,0,0,0,0,0,0,0
jgit,1246,0,0,0,0,0,0,0,0
jgit,1260,0,0,0,0,0,0,0,0
jgit,1261,1,0,0,0,0,0,1,0
jgit,1267,0,0,0,0,0,0,0,0
jgit,1276,0,0,0,0,0,0,0,0
jgit,1281,0,1,0,0,0,0,1,0
jgit,1290,0,0,0,0,0,0,0,0
jgit,1293,0,1,0,0,0,1,1,1
jgit,1299,0,0,0,0,0,0,0,0
jgit,1313,0,0,0,0,0,0,0,0
jgit,1315,0,0,0,0,0,1,1,0
jgit,1316,0,0,0,0,0,1,1,0
jgit,1320,0,1,0,0,1,0,1,1
jgit,1322,0,0,0,1,0,0,1,0
jgit,1324,0,1,0,0,0,0,1,0
jgit,1331,0,0,0,0,0,1,1,0
jgit,1334,0,1,1,0,0,0,1,0
jgit,1340,1,0,0,0,0,0,1,0
jgit,1341,1,0,0,0,0,0,1,0
jgit,1342,1,0,0,0,0,0,1,0
jgit,1343,1,0,0,1,0,0,1,0
jgit,1352,0,0,0,0,0,1,1,0
jgit,1356,0,0,0,0,0,1,1,0
jgit,1362,1,0,0,0,0,0,1,0
jgit,1363,1,0,0,0,0,0,1,0
jgit,1364,1,0,0,0,1,0,1,0
jgit,1365,1,0,0,0,1,0,1,0
jgit,1366,1,0,0,0,0,0,1,0
jgit,1367,1,0,0,0,0,0,1,0
jgit,1370,0,0,0,0,0,1,1,0
jgit,1382,0,0,0,0,0,0,0,0
jgit,1383,0,0,0,0,0,0,0,1
jgit,1384,0,0,0,0,0,0,0,0
jgit,1385,0,0,0,0,0,0,0,0
jgit,1386,0,0,0,0,0,0,0,0
jgit,1387,0,0,0,0,1,0,1,0
jgit,1389,0,0,0,0,1,0,1,1
jgit,1396,0,0,0,0,0,0,0,0
jgit,1397,0,0,0,0,0,0,0,0
jgit,1398,0,0,0,0,0,0,0,0
jgit,1399,0,0,0,0,0,0,0,0
jgit,1400,0,0,0,0,0,0,0,0
jgit,1401,0,0,0,0,0,0,0,0
jgit,1402,0,0,0,0,0,0,0,0
jgit,1403,0,0,0,0,0,0,0,0
jgit,1406,1,0,0,0,0,0,1,0
jgit,1407,0,0,0,0,0,0,0,0
jgit,1408,0,0,0,0,0,0,0,0
jgit,1409,0,0,0,0,0,0,0,0
jgit,1418,0,0,0,1,0,0,1,0
jgit,1426,0,0,0,0,0,0,0,0
jgit,1427,0,0,0,0,0,0,0,0
jgit,1428,1,0,0,0,0,0,1,0
jgit,1433,0,0,0,1,0,0,1,0
jgit,1441,1,0,0,0,0,0,1,0
jgit,1446,0,1,0,0,0,0,1,0
jgit,1447,0,1,0,0,0,0,1,0
jgit,1449,0,1,0,0,0,0,1,0
jgit,1450,0,0,0,0,0,1,1,0
jgit,1452,0,1,0,0,0,0,1,0
jgit,1458,1,0,0,0,0,0,1,0
jgit,1459,1,0,0,0,0,0,1,0
jgit,1460,1,0,0,0,0,0,1,0
jgit,1462,1,0,0,0,0,0,1,0
jgit,1466,0,0,0,1,0,0,1,0
jgit,1470,0,0,0,0,0,0,0,0
jgit,1472,0,0,0,1,0,1,1,0
jgit,1473,1,0,0,1,0,0,1,0
jgit,1475,0,0,0,1,0,0,1,0
jgit,1477,0,0,0,0,0,1,1,0
jgit,1481,1,0,0,1,0,0,1,0
jgit,1482,1,0,0,0,0,0,1,0
jgit,1483,1,0,0,0,0,0,1,0
jgit,1484,0,0,0,0,0,0,0,0
jgit,1485,0,0,0,0,0,0,0,1
jgit,1486,0,0,0,0,0,0,0,1
jgit,1487,0,0,0,0,0,0,0,1
jgit,1488,0,0,0,0,1,0,1,0
jgit,1489,0,0,0,1,0,0,1,0
jgit,1490,0,0,0,0,0,0,0,0
jgit,1491,0,0,0,0,1,0,1,0
jgit,1492,0,0,0,0,0,0,0,1
jgit,1493,0,0,0,0,0,0,0,0
jgit,1494,0,0,0,0,0,0,0,0
jgit,1495,0,0,0,0,0,0,0,0
jgit,1498,0,0,0,0,0,0,0,0
jgit,1499,0,1,0,1,1,0,1,1
jgit,1500,0,0,0,0,0,0,0,0
jgit,1501,0,0,0,0,0,0,0,0
jgit,1502,0,1,0,0,1,0,1,1
jgit,1509,0,0,0,0,0,0,0,0
jgit,1511,0,0,0,0,0,0,0,0
jgit,1524,1,0,0,0,0,0,1,0
jgit,1527,1,0,0,0,0,0,1,0
jgit,1528,1,0,0,0,0,0,1,0
jgit,1529,1,0,0,0,0,0,1,0
jgit,1534,0,0,0,1,0,0,1,0
jgit,1542,1,0,0,0,0,0,1,0
jgit,1543,1,0,0,0,0,0,1,0
jgit,1544,1,0,0,0,0,0,1,0
jgit,1545,1,0,0,0,0,0,1,0
jgit,1547,0,0,0,0,0,0,0,0
jgit,1548,0,0,0,0,0,0,0,0
jgit,1550,0,1,0,0,0,1,1,0
jgit,1552,0,0,0,0,0,0,0,1
jgit,1554,0,0,0,0,0,0,0,0
jgit,1555,0,0,0,0,0,0,0,0
jgit,1556,0,1,0,0,0,0,1,0
jgit,1557,0,1,1,1,0,0,1,1
jgit,1575,0,0,0,0,0,0,0,0
jgit,1580,0,1,0,0,0,1,1,1
jgit,1583,1,0,0,1,0,0,1,0
jgit,1585,0,0,0,0,0,0,0,1
jgit,1586,0,0,0,0,0,0,0,1
jgit,1587,0,0,0,0,0,0,0,0
jgit,1601,0,0,0,0,0,0,0,0
jgit,1602,0,0,0,0,0,0,0,0
jgit,1603,0,0,0,0,0,0,0,0
jgit,1610,0,0,0,0,0,0,0,0
jgit,1613,0,0,0,0,0,0,0,0
jgit,1614,0,1,1,0,1,0,1,1
jgit,1619,1,0,0,0,0,0,1,0
jgit,1629,0,1,0,0,0,0,1,1
jgit,1635,0,0,0,0,0,0,0,0
jgit,1638,0,0,0,0,0,0,0,0
jgit,1639,0,0,0,0,0,0,0,0
jgit,1640,0,0,0,0,0,0,0,0
jgit,1641,0,1,0,0,0,0,1,0
jgit,1642,0,0,0,0,0,0,0,0
jgit,1643,0,1,0,0,1,0,1,1
jgit,1645,0,1,0,0,0,0,1,0
jgit,1648,1,0,0,0,0,0,1,0
jgit,1655,1,0,0,0,0,0,1,0
jgit,1656,0,0,0,0,0,0,0,1
jgit,1660,0,0,0,0,1,0,1,1
jgit,1662,0,0,0,0,0,0,0,0
jgit,1663,0,1,0,0,1,0,1,0
jgit,1664,0,0,0,0,0,0,0,0
jgit,1667,0,0,0,1,0,0,1,0
jgit,1669,0,0,0,1,0,1,1,0
jgit,1670,0,0,0,0,0,0,0,1
jgit,1671,0,0,0,0,1,0,1,0
jgit,1672,0,0,0,1,0,0,1,0
jgit,1690,0,1,0,0,0,1,1,0
jgit,1696,0,1,0,0,1,0,1,1
jgit,1702,0,1,0,0,0,1,1,0
jgit,1703,0,1,0,0,0,0,1,0
jgit,1704,0,1,0,0,1,0,1,1
jgit,1707,0,1,0,0,0,0,1,0
jgit,1709,0,0,0,0,0,0,0,0
jgit,1710,0,0,0,0,0,0,0,0
jgit,1717,0,0,0,0,0,0,0,0
jgit,1718,0,0,0,1,0,1,1,0
jgit,1719,0,0,0,0,0,0,0,0
jgit,1721,0,0,0,0,0,0,0,1
jgit,1722,0,0,0,0,0,0,0,0
jgit,1723,1,0,0,0,0,0,1,0
jgit,1727,0,0,0,0,0,0,0,0
jgit,1731,0,0,0,0,0,0,0,0
jgit,1732,0,0,0,0,0,1,1,0
jgit,1733,0,0,0,0,0,0,0,0
jgit,1734,0,0,0,0,0,1,1,1
jgit,1738,0,0,0,0,0,0,0,0
jgit,1741,0,0,0,1,0,0,1,0
jgit,1742,0,0,0,0,0,0,0,0
jgit,1743,0,0,0,0,0,0,0,0
jgit,1744,0,0,0,0,0,0,0,0
jgit,1747,0,1,0,0,0,0,1,0
jgit,1755,0,0,0,0,0,0,0,0
jgit,1759,0,0,0,0,0,0,0,0
jgit,1760,0,0,0,0,0,0,0,0
jgit,1772,0,0,0,0,0,0,0,0
jgit,1779,0,0,0,0,0,0,0,0
jgit,1782,0,1,0,0,0,0,1,0
jgit,1784,0,0,0,0,0,0,0,0
jgit,1785,0,0,0,0,0,0,0,0
jgit,1803,0,0,0,0,0,0,0,0
jgit,1809,0,0,0,0,0,1,1,0
jgit,1810,0,0,0,0,0,0,0,0
jgit,1812,0,0,0,0,0,0,0,0
jgit,1814,0,0,0,1,0,0,1,0
jgit,1818,0,0,0,1,0,0,1,0
jgit,1820,0,0,0,0,0,0,0,0
jgit,1821,0,0,0,0,0,0,0,0
jgit,1824,0,0,0,0,0,0,0,0
jgit,1828,1,0,0,1,0,0,1,0
jgit,1829,0,0,0,0,0,0,0,0
jgit,1830,0,0,0,0,0,0,0,0
